,0,1,2,3,4,5,6,7
0,Month,Weekday,Hour,Days from solstice,Temperature,Precipitation,Solar irradiance,WH supplied
877,11.0,True,12.0,45.0,12.5,0.0,0.0,0.0
878,11.0,True,13.0,45.0,12.3,0.0,0.0,0.0
879,11.0,True,14.0,45.0,12.1,0.0,0.0,0.0
880,11.0,True,15.0,45.0,12.4,0.0,7.0,1115.142753359971
881,11.0,True,16.0,45.0,16.0,0.0,87.0,6616.2827369471015
882,11.0,True,17.0,45.0,18.6,0.0,223.0,40640.71616353825
883,11.0,True,18.0,45.0,20.5,0.0,388.0,57118.57892089144
884,11.0,True,19.0,45.0,22.0,0.0,504.0,35698.89786091941
885,11.0,True,20.0,45.0,23.3,0.0,569.0,21926.86829747062
886,11.0,True,21.0,45.0,24.0,0.0,546.0,20868.150300881003
887,11.0,True,22.0,45.0,23.8,0.0,436.0,28523.083807799507
888,11.0,True,23.0,45.0,22.5,0.0,328.0,21355.69602885785
889,11.0,True,0.0,44.0,20.5,0.0,164.0,14988.728735487588
890,11.0,True,1.0,44.0,18.4,0.0,28.0,6751.740907875845
891,11.0,True,2.0,44.0,17.0,0.0,0.0,2447.897779524226
892,11.0,True,3.0,44.0,16.1,0.0,0.0,3367.283950617284
893,11.0,True,4.0,44.0,15.3,0.0,0.0,738.931755829904
894,11.0,True,5.0,44.0,14.8,0.0,0.0,0.0
895,11.0,True,6.0,44.0,14.2,0.0,0.0,0.0
896,11.0,True,7.0,44.0,14.3,0.0,0.0,0.0
897,11.0,True,8.0,44.0,13.9,0.0,0.0,0.0
898,11.0,True,9.0,44.0,13.6,0.0,0.0,0.0
899,11.0,True,10.0,44.0,13.3,0.0,0.0,0.0
900,11.0,True,11.0,44.0,12.9,0.0,0.0,0.0
901,11.0,True,12.0,44.0,12.5,0.0,0.0,0.0
902,11.0,True,13.0,44.0,12.5,0.0,0.0,0.0
903,11.0,True,14.0,44.0,12.3,0.0,0.0,0.0
904,11.0,True,15.0,44.0,12.7,0.0,11.0,483.81701388888894
905,11.0,True,16.0,44.0,16.9,0.0,99.0,5454.389634615103
906,11.0,True,17.0,44.0,18.8,0.0,208.0,37289.69624421923
907,11.0,True,18.0,44.0,20.6,0.0,367.0,49096.14186832872
908,11.0,True,19.0,44.0,21.4,0.0,499.0,44621.836970521435
909,11.0,True,20.0,44.0,22.4,0.0,557.0,25525.88671071204
910,11.0,True,21.0,44.0,23.0,0.0,528.0,21151.301558455256
911,11.0,True,22.0,44.0,22.7,0.0,446.0,21641.077694975324
912,11.0,True,23.0,44.0,21.6,0.0,300.0,24119.081973676748
913,11.0,True,0.0,43.0,19.8,0.0,154.0,25980.719555152817
914,11.0,True,1.0,43.0,17.7,0.0,27.0,21045.63700171844
915,11.0,True,2.0,43.0,16.4,0.0,0.0,18001.872810791414
916,11.0,True,3.0,43.0,15.5,0.0,0.0,13038.141135300495
917,11.0,True,4.0,43.0,14.8,0.0,0.0,10951.134032171663
918,11.0,True,5.0,43.0,14.1,0.0,0.0,8460.241368189529
919,11.0,True,6.0,43.0,13.6,0.0,0.0,1430.5502813948451
920,11.0,True,7.0,43.0,14.0,0.0,0.0,22.284043452722898
921,11.0,True,8.0,43.0,13.9,0.0,0.0,6501.662196123839
922,11.0,True,9.0,43.0,13.8,0.0,0.0,6563.439778061812
923,11.0,True,10.0,43.0,13.2,0.0,0.0,6563.439778061812
924,11.0,True,11.0,43.0,12.3,0.0,0.0,6563.439778061812
925,11.0,True,12.0,43.0,10.9,0.0,0.0,6563.439778061812
926,11.0,True,13.0,43.0,10.4,0.0,0.0,6563.439778061812
927,11.0,True,14.0,43.0,10.5,0.0,0.0,4134.127217736159
928,11.0,True,15.0,43.0,11.4,0.0,10.0,22.284043452722898
929,11.0,True,16.0,43.0,14.8,0.0,78.0,12129.297837234162
930,11.0,True,17.0,43.0,18.4,0.0,197.0,54441.42269873567
931,11.0,True,18.0,43.0,20.8,0.0,410.0,69222.25824193786
932,11.0,True,19.0,43.0,22.8,0.0,492.0,65369.74829030872
933,11.0,True,20.0,43.0,24.3,0.0,545.0,61595.04618641016
934,11.0,True,21.0,43.0,25.1,0.0,551.0,47101.92281814459
935,11.0,True,22.0,43.0,25.0,0.0,472.0,31838.11645540121
936,11.0,True,23.0,43.0,24.1,0.0,331.0,18312.495255860966
937,11.0,True,0.0,42.0,22.8,0.0,169.0,12766.818611233368
938,11.0,True,1.0,42.0,22.2,0.0,28.0,9666.180105318543
939,11.0,True,2.0,42.0,20.4,0.0,0.0,3382.4449218391646
940,11.0,True,3.0,42.0,18.9,0.0,0.0,22.284043452722898
941,11.0,True,4.0,42.0,17.8,0.0,0.0,22.284043452722898
942,11.0,True,5.0,42.0,16.7,0.0,0.0,22.284043452722898
943,11.0,True,6.0,42.0,15.6,0.0,0.0,22.284043452722898
944,11.0,True,7.0,42.0,15.1,0.0,0.0,22.284043452722898
945,11.0,True,8.0,42.0,13.9,0.0,0.0,22.284043452722898
946,11.0,True,9.0,42.0,12.7,0.0,0.0,22.284043452722898
947,11.0,True,10.0,42.0,11.6,0.0,0.0,22.284043452722898
948,11.0,True,11.0,42.0,10.6,0.0,0.0,22.284043452722898
949,11.0,True,12.0,42.0,9.8,0.0,0.0,22.284043452722898
950,11.0,True,13.0,42.0,9.2,0.0,0.0,22.284043452722898
951,11.0,True,14.0,42.0,8.6,0.0,0.0,9.668798853653655
952,11.0,True,15.0,42.0,8.6,0.0,15.0,0.0
953,11.0,True,16.0,42.0,12.4,0.0,146.0,692.3572832160401
954,11.0,True,17.0,42.0,18.2,0.0,324.0,3208.1796295356376
955,11.0,True,18.0,42.0,21.4,0.0,476.0,4146.163998859512
956,11.0,True,19.0,42.0,24.5,0.0,574.0,4903.194028290873
957,11.0,True,20.0,42.0,25.5,0.0,612.0,1170.1050600979374
958,11.0,True,21.0,42.0,25.9,0.0,586.0,1245.0
959,11.0,True,22.0,42.0,25.9,0.0,497.0,0.0
960,11.0,True,23.0,42.0,25.5,0.0,354.0,67.4602303894679
961,11.0,True,0.0,41.0,24.5,0.0,179.0,2643.130110992714
962,11.0,True,1.0,41.0,22.8,0.0,30.0,5984.825524002435
963,11.0,True,2.0,41.0,20.2,0.0,0.0,4183.246502221119
964,11.0,True,3.0,41.0,16.9,0.0,0.0,4288.319191634623
965,11.0,True,4.0,41.0,14.8,0.0,0.0,7066.569548675469
966,11.0,True,5.0,41.0,13.3,0.0,0.0,6125.470291320427
967,11.0,True,6.0,41.0,12.0,0.0,0.0,722.9786007637438
968,11.0,True,7.0,41.0,12.2,0.0,0.0,0.0
969,11.0,True,8.0,41.0,11.3,0.0,0.0,5781.422060164084
970,11.0,True,9.0,41.0,10.6,0.0,0.0,6753.12116047719
971,11.0,True,10.0,41.0,9.9,0.0,0.0,6753.12116047719
972,11.0,True,11.0,41.0,9.4,0.0,0.0,6753.12116047719
973,11.0,True,12.0,41.0,8.9,0.0,0.0,6753.12116047719
974,11.0,True,13.0,41.0,8.5,0.0,0.0,6753.12116047719
975,11.0,True,14.0,41.0,8.1,0.0,0.0,6753.12116047719
976,11.0,True,15.0,41.0,8.3,0.0,13.0,1029.8509769727716
977,11.0,True,16.0,41.0,12.9,0.0,140.0,776.1555666003976
978,11.0,True,17.0,41.0,18.9,0.0,315.0,7819.001058833437
979,11.0,True,18.0,41.0,22.2,0.0,465.0,11167.77046556238
980,11.0,True,19.0,41.0,23.8,0.0,564.0,16273.415181589986
981,11.0,True,20.0,41.0,24.8,0.0,603.0,19683.76816593603
982,11.0,True,21.0,41.0,25.3,0.0,577.0,15351.077334766658
983,11.0,True,22.0,41.0,25.3,0.0,487.0,22334.466188106737
984,11.0,True,23.0,41.0,24.3,0.0,345.0,17116.830186416584
985,11.0,True,0.0,40.0,22.4,0.0,171.0,5382.753203378261
986,11.0,True,1.0,40.0,19.6,0.0,27.0,425.7626488095238
987,11.0,True,2.0,40.0,18.1,0.0,0.0,0.0
988,11.0,True,3.0,40.0,16.7,0.0,0.0,0.0
989,11.0,True,4.0,40.0,15.0,0.0,0.0,0.0
990,11.0,True,5.0,40.0,13.2,0.0,0.0,0.0
991,11.0,True,6.0,40.0,11.9,0.0,0.0,0.0
992,11.0,True,7.0,40.0,12.8,0.0,0.0,0.0
993,11.0,True,8.0,40.0,11.3,0.0,0.0,0.0
994,11.0,True,9.0,40.0,10.0,0.0,0.0,0.0
995,11.0,True,10.0,40.0,8.8,0.0,0.0,0.0
996,11.0,True,11.0,40.0,8.0,0.0,0.0,0.0
997,11.0,True,12.0,40.0,7.4,0.0,0.0,0.0
998,11.0,True,13.0,40.0,7.0,0.0,0.0,0.0
999,11.0,True,14.0,40.0,6.7,0.0,0.0,0.0
1000,11.0,True,15.0,40.0,7.3,0.0,12.0,3720.9926899783322
1001,11.0,True,16.0,40.0,11.9,0.0,132.0,20805.774186382758
1002,11.0,True,17.0,40.0,18.0,0.0,305.0,44498.89163201164
1003,11.0,True,18.0,40.0,21.0,0.0,453.0,59853.93561847412
1004,11.0,True,19.0,40.0,22.9,0.0,552.0,61080.205569756035
1005,11.0,True,20.0,40.0,24.0,0.0,591.0,57726.39059957737
1006,11.0,True,21.0,40.0,24.4,0.0,566.0,48928.91961665598
1007,11.0,True,22.0,40.0,24.3,0.0,479.0,40892.17013901045
1008,11.0,True,23.0,40.0,23.7,0.0,339.0,36935.67673254669
1009,11.0,True,0.0,39.0,22.5,0.0,168.0,21898.605422110264
1010,11.0,True,1.0,39.0,20.6,0.0,26.0,11921.80187511381
1011,11.0,True,2.0,39.0,18.1,0.0,0.0,13479.190245446789
1012,11.0,True,3.0,39.0,15.6,0.0,0.0,15600.140491504262
1013,11.0,True,4.0,39.0,13.9,0.0,0.0,7828.660806436321
1014,11.0,True,5.0,39.0,12.4,0.0,0.0,2400.0720930232555
1015,11.0,True,6.0,39.0,11.4,0.0,0.0,0.0
1016,11.0,True,7.0,39.0,11.2,0.0,0.0,0.0
1017,11.0,True,8.0,39.0,10.5,0.0,0.0,0.0
1018,11.0,True,9.0,39.0,9.8,0.0,0.0,0.0
1019,11.0,True,10.0,39.0,9.3,0.0,0.0,0.0
1020,11.0,True,11.0,39.0,8.9,0.0,0.0,0.0
1021,11.0,True,12.0,39.0,8.5,0.0,0.0,0.0
1022,11.0,True,13.0,39.0,8.2,0.0,0.0,0.0
1023,11.0,True,14.0,39.0,7.8,0.0,0.0,0.0
1024,11.0,True,15.0,39.0,8.0,0.0,11.0,6381.962288560613
1025,11.0,True,16.0,39.0,11.4,0.0,133.0,21323.288651400726
1026,11.0,True,17.0,39.0,17.2,0.0,305.0,58737.91508957314
1027,11.0,True,18.0,39.0,20.5,0.0,453.0,77295.37132658143
1028,11.0,True,19.0,39.0,22.7,0.0,549.0,67394.1027708889
1029,11.0,True,20.0,39.0,24.1,0.0,588.0,53629.00066531003
1030,11.0,True,21.0,39.0,24.7,0.0,562.0,43957.40044496957
1031,11.0,True,22.0,39.0,24.7,0.0,475.0,44493.55681704616
1032,11.0,True,23.0,39.0,24.0,0.0,336.0,42558.96607995959
1033,11.0,True,0.0,38.0,22.7,0.0,166.0,28285.533967905856
1034,11.0,True,1.0,38.0,20.3,0.0,25.0,18887.089899920087
1035,11.0,True,2.0,38.0,17.9,0.0,0.0,21445.695051797957
1036,11.0,True,3.0,38.0,15.6,0.0,0.0,19846.450871941604
1037,11.0,True,4.0,38.0,13.8,0.0,0.0,12658.159710029739
1038,11.0,True,5.0,38.0,12.4,0.0,0.0,10699.92661655293
1039,11.0,True,6.0,38.0,11.2,0.0,0.0,1739.3719656142134
1040,11.0,True,7.0,38.0,11.1,0.0,0.0,114.71459608927513
1041,11.0,True,8.0,38.0,10.4,0.0,0.0,114.71459608927513
1042,11.0,True,9.0,38.0,9.7,0.0,0.0,114.71459608927513
1043,11.0,True,10.0,38.0,9.1,0.0,0.0,114.71459608927513
1044,11.0,True,11.0,38.0,8.5,0.0,0.0,114.71459608927513
1045,11.0,True,12.0,38.0,7.9,0.0,0.0,114.71459608927513
1046,11.0,True,13.0,38.0,7.6,0.0,0.0,114.71459608927513
1047,11.0,True,14.0,38.0,7.4,0.0,0.0,473.0875835714631
1048,11.0,True,15.0,38.0,7.6,0.0,8.0,1511.3496162246563
1049,11.0,True,16.0,38.0,10.9,0.0,115.0,3977.7887598610014
1050,11.0,True,17.0,38.0,16.6,0.0,294.0,31327.98328562854
1051,11.0,True,18.0,38.0,19.8,0.0,429.0,47950.730754900906
1052,11.0,True,19.0,38.0,21.9,0.0,491.0,32290.171190726673
1053,11.0,True,20.0,38.0,23.4,0.0,531.0,16407.836093017067
1054,11.0,True,21.0,38.0,24.2,0.0,483.0,11165.616471427895
1055,11.0,True,22.0,38.0,24.2,0.0,287.0,15415.999211269529
1056,11.0,True,23.0,38.0,23.7,0.0,143.0,18098.11366166963
1057,11.0,True,0.0,37.0,22.6,0.0,60.0,9936.871816448462
1058,11.0,True,1.0,37.0,21.2,0.0,5.0,5200.1162584229605
1059,11.0,True,2.0,37.0,19.1,0.0,0.0,913.0620026449856
1060,11.0,True,3.0,37.0,16.9,0.0,0.0,37.89473684210526
1061,11.0,True,4.0,37.0,15.1,0.0,0.0,0.0
1062,11.0,True,5.0,37.0,13.7,0.0,0.0,0.0
1063,11.0,True,6.0,37.0,12.7,0.0,0.0,0.0
1064,11.0,True,7.0,37.0,12.4,0.0,0.0,0.0
1065,11.0,True,8.0,37.0,12.3,0.0,0.0,0.0
1066,11.0,True,9.0,37.0,12.2,0.0,0.0,0.0
1067,11.0,True,10.0,37.0,12.0,0.0,0.0,0.0
1068,11.0,True,11.0,37.0,11.7,0.0,0.0,0.0
1069,11.0,True,12.0,37.0,11.8,0.0,0.0,0.0
1070,11.0,True,13.0,37.0,11.6,0.0,0.0,0.0
1071,11.0,True,14.0,37.0,11.2,0.0,0.0,0.0
1072,11.0,True,15.0,37.0,10.8,0.0,6.0,383.9969942380386
1073,11.0,True,16.0,37.0,13.6,0.0,95.0,23162.858811884853
1074,11.0,True,17.0,37.0,19.0,0.0,288.0,47115.46394826662
1075,11.0,True,18.0,37.0,22.0,0.0,434.0,59510.65624744167
1076,11.0,True,19.0,37.0,23.7,0.0,530.0,37527.334092246805
1077,11.0,True,20.0,37.0,24.8,0.0,568.0,17809.201253559277
1078,11.0,True,21.0,37.0,25.5,0.0,544.0,11247.502131392941
1079,11.0,True,22.0,37.0,25.8,0.0,458.0,6212.798879093007
1080,11.0,True,23.0,37.0,25.5,0.0,322.0,4077.5803479715355
1081,11.0,True,0.0,36.0,24.4,0.0,155.0,6271.68832319945
1082,11.0,True,1.0,36.0,22.7,0.0,22.0,9617.80114686602
1083,11.0,True,2.0,36.0,20.6,0.0,0.0,10521.082558884893
1084,11.0,True,3.0,36.0,18.1,0.0,0.0,14236.095647324493
1085,11.0,True,4.0,36.0,15.6,0.0,0.0,9466.72173905832
1086,11.0,True,5.0,36.0,14.2,0.0,0.0,10819.917552180605
1087,11.0,True,6.0,36.0,13.5,0.0,0.0,2810.7277457460277
1088,11.0,True,7.0,36.0,12.9,0.0,0.0,0.0
1089,11.0,True,8.0,36.0,12.2,0.0,0.0,0.0
1090,11.0,True,9.0,36.0,11.5,0.0,0.0,0.0
1091,11.0,True,10.0,36.0,11.0,0.0,0.0,0.0
1092,11.0,True,11.0,36.0,10.4,0.0,0.0,0.0
1093,11.0,True,12.0,36.0,10.0,0.0,0.0,0.0
1094,11.0,True,13.0,36.0,9.6,0.0,0.0,0.0
1095,11.0,True,14.0,36.0,9.3,0.0,0.0,7.3828088689613685
1096,11.0,True,15.0,36.0,9.5,0.0,8.0,94.5840282144517
1097,11.0,True,16.0,36.0,13.3,0.0,101.0,5230.603659640506
1098,11.0,True,17.0,36.0,19.1,0.0,235.0,31051.078637034832
1099,11.0,True,18.0,36.0,23.3,0.0,405.0,67336.29518211921
1100,11.0,True,19.0,36.0,25.0,0.0,518.0,48503.76465862165
1101,11.0,True,20.0,36.0,25.9,0.0,551.0,26107.245460214905
1102,11.0,True,21.0,36.0,26.4,0.0,501.0,22033.691265020265
1103,11.0,True,22.0,36.0,26.6,0.0,405.0,23971.591108305987
1104,11.0,True,23.0,36.0,26.1,0.0,256.0,24538.728582741292
1105,11.0,True,0.0,35.0,24.7,0.0,122.0,8064.249016500216
1106,11.0,True,1.0,35.0,22.1,0.0,16.0,9828.795549939445
1107,11.0,True,2.0,35.0,20.4,0.0,0.0,13335.831257277505
1108,11.0,True,3.0,35.0,18.5,0.0,0.0,8415.7058723237
1109,11.0,True,4.0,35.0,16.6,0.0,0.0,6850.129541483401
1110,11.0,True,5.0,35.0,14.7,0.0,0.0,7725.356580715168
1111,11.0,True,6.0,35.0,13.5,0.0,0.0,1954.9667909785119
1112,11.0,True,7.0,35.0,12.9,0.0,0.0,0.0
1113,11.0,True,8.0,35.0,12.3,0.0,0.0,0.0
1114,11.0,True,9.0,35.0,11.7,0.0,0.0,0.0
1115,11.0,True,10.0,35.0,11.3,0.0,0.0,0.0
1116,11.0,True,11.0,35.0,10.9,0.0,0.0,0.0
1117,11.0,True,12.0,35.0,10.2,0.0,0.0,0.0
1118,11.0,True,13.0,35.0,9.7,0.0,0.0,0.0
1119,11.0,True,14.0,35.0,9.3,0.0,0.0,0.0
1120,11.0,True,15.0,35.0,9.4,0.0,2.0,0.0
1121,11.0,True,16.0,35.0,13.9,0.0,56.0,78.88820322857366
1122,11.0,True,17.0,35.0,18.8,0.0,228.0,7574.394462479915
1123,11.0,True,18.0,35.0,21.0,0.0,371.0,13426.067745721875
1124,11.0,True,19.0,35.0,22.4,0.0,490.0,24024.039198599843
1125,11.0,True,20.0,35.0,23.3,0.0,549.0,13922.811338673488
1126,11.0,True,21.0,35.0,23.9,0.0,501.0,6384.2023846296415
1127,11.0,True,22.0,35.0,24.1,0.0,426.0,2244.879878194594
1128,11.0,True,23.0,35.0,23.3,0.0,274.0,6683.314365649597
1129,11.0,True,0.0,34.0,21.5,0.0,130.0,6011.1183734342
1130,11.0,True,1.0,34.0,18.7,0.0,18.0,3196.5773474442694
1131,11.0,True,2.0,34.0,17.2,0.0,0.0,8560.982348828418
1132,11.0,True,3.0,34.0,16.2,0.0,0.0,7027.374710533079
1133,11.0,True,4.0,34.0,15.1,0.0,0.0,6175.84202270001
1134,11.0,True,5.0,34.0,14.0,0.0,0.0,874.9109532158346
1135,11.0,True,6.0,34.0,13.1,0.0,0.0,0.0
1136,11.0,True,7.0,34.0,13.2,0.0,0.0,0.0
1137,11.0,True,8.0,34.0,12.6,0.0,0.0,0.0
1138,11.0,True,9.0,34.0,12.2,0.0,0.0,0.0
1139,11.0,True,10.0,34.0,11.9,0.0,0.0,0.0
1140,11.0,True,11.0,34.0,12.2,0.0,0.0,0.0
1141,11.0,True,12.0,34.0,12.4,0.0,0.0,0.0
1142,11.0,True,13.0,34.0,12.2,0.0,0.0,0.0
1143,11.0,True,14.0,34.0,11.8,0.0,0.0,0.0
1144,11.0,True,15.0,34.0,11.4,0.0,3.0,0.0
1145,11.0,True,16.0,34.0,13.9,0.0,67.0,0.0
1146,11.0,True,17.0,34.0,17.1,0.0,196.0,0.0
1147,11.0,True,18.0,34.0,19.2,0.0,397.0,4518.241240569992
1148,11.0,True,19.0,34.0,20.3,0.0,379.0,5152.2548197820615
1149,11.0,True,20.0,34.0,21.2,0.0,463.0,5253.592062797349
1150,11.0,True,21.0,34.0,21.6,0.0,406.0,12840.691613397474
1151,11.0,True,22.0,34.0,21.3,0.0,300.0,13647.739452689179
1152,11.0,True,23.0,34.0,20.7,0.0,256.0,14919.821596274533
1153,11.0,True,0.0,33.0,18.8,0.0,111.0,11760.57457058084
1154,11.0,True,1.0,33.0,16.9,0.0,15.0,7932.025794020598
1155,11.0,True,2.0,33.0,15.7,0.0,0.0,778.0588498879762
1156,11.0,True,3.0,33.0,14.9,0.0,0.0,0.0
1157,11.0,True,4.0,33.0,13.9,0.0,0.0,0.0
1158,11.0,True,5.0,33.0,12.9,0.0,0.0,0.0
1159,11.0,True,6.0,33.0,12.0,0.0,0.0,0.0
1160,11.0,True,7.0,33.0,12.9,0.0,0.0,0.0
1161,11.0,True,8.0,33.0,12.2,0.0,0.0,0.0
1162,11.0,True,9.0,33.0,11.6,0.0,0.0,0.0
1163,11.0,True,10.0,33.0,10.9,0.0,0.0,0.0
1164,11.0,True,11.0,33.0,10.5,0.0,0.0,0.0
1165,11.0,True,12.0,33.0,9.9,0.0,0.0,0.0
1166,11.0,True,13.0,33.0,9.4,0.0,0.0,0.0
1167,11.0,True,14.0,33.0,9.1,0.0,0.0,0.0
1168,11.0,True,15.0,33.0,9.3,0.0,1.0,2019.9985311874307
1169,11.0,True,16.0,33.0,14.2,0.0,39.0,16878.152407082314
1170,11.0,True,17.0,33.0,17.0,0.0,116.0,41559.7444761618
1171,11.0,True,18.0,33.0,19.5,0.0,259.0,63812.05571323786
1172,11.0,True,19.0,33.0,21.8,0.0,468.0,55886.584709686154
1173,11.0,True,20.0,33.0,22.8,0.0,522.0,42068.26665571309
1174,11.0,True,21.0,33.0,23.5,0.0,513.0,39990.21716224289
1175,11.0,True,22.0,33.0,23.8,0.0,429.0,30696.33227553201
1176,11.0,True,23.0,33.0,23.5,0.0,296.0,19469.723374365418
1177,11.0,True,0.0,32.0,22.2,0.0,134.0,14812.048866279467
1178,11.0,True,1.0,32.0,20.9,0.0,14.0,5175.520312361736
1179,11.0,True,2.0,32.0,19.4,0.0,0.0,4757.932274644038
1180,11.0,True,3.0,32.0,17.6,0.0,0.0,13434.56291826642
1181,11.0,True,4.0,32.0,15.5,0.0,0.0,7727.268242732077
1182,11.0,True,5.0,32.0,13.9,0.0,0.0,5831.466586733434
1183,11.0,True,6.0,32.0,13.3,0.0,0.0,724.6252159960503
1184,11.0,True,7.0,32.0,12.9,0.0,0.0,0.0
1185,11.0,True,8.0,32.0,12.2,0.0,0.0,0.0
1186,11.0,True,9.0,32.0,11.5,0.0,0.0,0.0
1187,11.0,True,10.0,32.0,11.0,0.0,0.0,0.0
1188,11.0,True,11.0,32.0,10.5,0.0,0.0,0.0
1189,11.0,True,12.0,32.0,10.1,0.0,0.0,0.0
1190,11.0,True,13.0,32.0,9.9,0.0,0.0,0.0
1191,11.0,True,14.0,32.0,9.6,0.0,0.0,0.0
1192,11.0,True,15.0,32.0,9.8,0.0,1.0,387.6693333333333
1193,11.0,True,16.0,32.0,12.3,0.0,10.0,8099.0691735971795
1194,11.0,True,17.0,32.0,17.1,0.0,72.0,29566.225880913546
1195,11.0,True,18.0,32.0,20.7,0.0,100.0,33502.335696554124
1196,11.0,True,19.0,32.0,22.4,0.0,143.0,27166.19261616243
1197,11.0,True,20.0,32.0,23.1,0.0,168.0,24160.239220509116
1198,11.0,True,21.0,32.0,23.6,0.0,160.0,22875.170972792093
1199,11.0,True,22.0,32.0,23.4,0.0,87.0,18256.111489416307
1200,11.0,True,23.0,32.0,22.4,0.0,37.0,12049.229984628468
1201,11.0,True,0.0,31.0,21.1,0.0,6.0,10667.946542035254
1202,11.0,True,1.0,31.0,19.4,0.0,0.0,9395.21349492741
1203,11.0,True,2.0,31.0,18.3,0.0,0.0,6128.6067062418415
1204,11.0,True,3.0,31.0,17.4,0.0,0.0,0.0
1205,11.0,True,4.0,31.0,16.2,0.0,0.0,7469.952433631734
1206,11.0,True,5.0,31.0,15.2,0.0,0.0,9327.062433853722
1207,11.0,True,6.0,31.0,14.1,0.0,0.0,3693.985132514544
1208,11.0,True,7.0,31.0,12.5,0.0,0.0,0.0
1209,11.0,True,8.0,31.0,11.7,0.0,0.0,0.0
1210,11.0,True,9.0,31.0,10.9,0.0,0.0,0.0
1211,11.0,True,10.0,31.0,10.3,0.0,0.0,0.0
1212,11.0,True,11.0,31.0,9.9,0.0,0.0,0.0
1213,11.0,True,12.0,31.0,9.4,0.0,0.0,0.0
1214,11.0,True,13.0,31.0,8.9,0.0,0.0,0.0
1215,11.0,True,14.0,31.0,8.5,0.0,0.0,0.0
1216,11.0,True,15.0,31.0,8.4,0.0,5.0,0.0
1217,11.0,True,16.0,31.0,12.9,0.0,98.0,10260.964650812297
1218,11.0,True,17.0,31.0,17.1,0.0,252.0,22547.8629037972
1219,11.0,True,18.0,31.0,19.2,0.0,392.0,31423.300903634216
1220,11.0,True,19.0,31.0,20.8,0.0,489.0,37452.145008634
1221,11.0,True,20.0,31.0,21.7,0.0,522.0,40297.198056175024
1222,11.0,True,21.0,31.0,22.4,0.0,500.0,40674.13391622049
1223,11.0,True,22.0,31.0,22.7,0.0,427.0,43073.7153708199
1224,11.0,True,23.0,31.0,22.1,0.0,296.0,37680.56897250922
1225,11.0,True,0.0,30.0,20.5,0.0,136.0,22981.331641372984
1226,11.0,True,1.0,30.0,17.9,0.0,16.0,15858.115988004749
1227,11.0,True,2.0,30.0,16.3,0.0,0.0,7548.512533375981
1228,11.0,True,3.0,30.0,15.1,0.0,0.0,12829.499606988218
1229,11.0,True,4.0,30.0,14.4,0.0,0.0,8367.650447655717
1230,11.0,True,5.0,30.0,13.1,0.0,0.0,0.0
1231,11.0,True,6.0,30.0,12.1,0.0,0.0,0.0
1232,11.0,True,7.0,30.0,11.7,0.0,0.0,0.0
1233,11.0,True,8.0,30.0,11.1,0.0,0.0,0.0
1234,11.0,True,9.0,30.0,10.8,0.0,0.0,0.0
1235,11.0,True,10.0,30.0,10.6,0.0,0.0,0.0
1236,11.0,True,11.0,30.0,10.3,0.0,0.0,0.0
1237,11.0,True,12.0,30.0,9.8,0.0,0.0,0.0
1238,11.0,True,13.0,30.0,8.7,0.0,0.0,0.0
1239,11.0,True,14.0,30.0,8.0,0.0,0.0,0.0
1240,11.0,True,15.0,30.0,7.9,0.0,3.0,31.934048709910776
1241,11.0,True,16.0,30.0,11.6,0.0,70.0,10298.933478917437
1242,11.0,True,17.0,30.0,15.7,0.0,226.0,41396.184397128956
1243,11.0,True,18.0,30.0,17.4,0.0,351.0,66460.14024137818
1244,11.0,True,19.0,30.0,19.0,0.0,450.0,49812.09655847731
1245,11.0,True,20.0,30.0,20.0,0.0,477.0,37931.957540593015
1246,11.0,True,21.0,30.0,20.5,0.0,474.0,35346.53391566889
1247,11.0,True,22.0,30.0,20.3,0.0,384.0,22092.016102404108
1248,11.0,True,23.0,30.0,19.4,0.0,253.0,17545.598702957945
1249,11.0,True,0.0,29.0,18.0,0.0,84.0,13046.778058567917
1250,11.0,True,1.0,29.0,16.8,0.0,2.0,4509.542089623135
1251,11.0,True,2.0,29.0,16.0,0.0,0.0,1332.554543631097
1252,11.0,True,3.0,29.0,15.5,0.0,0.0,34.146207351606954
1253,11.0,True,4.0,29.0,15.1,0.4,0.0,6314.076709658315
1254,11.0,True,5.0,29.0,14.2,0.3,0.0,11905.763162672016
1255,11.0,True,6.0,29.0,13.7,0.1,0.0,6553.07081284547
1256,11.0,True,7.0,29.0,14.4,0.1,0.0,6553.07081284547
1257,11.0,True,8.0,29.0,14.1,0.3,0.0,6553.07081284547
1258,11.0,True,9.0,29.0,13.9,0.8,0.0,3530.8249332428986
1259,11.0,True,10.0,29.0,13.6,1.5,0.0,34.146207351606954
1260,11.0,True,11.0,29.0,13.2,3.4,0.0,34.146207351606954
1261,11.0,True,12.0,29.0,13.1,0.8,0.0,34.146207351606954
1262,11.0,True,13.0,29.0,13.1,0.2,0.0,34.146207351606954
1263,11.0,True,14.0,29.0,13.0,0.0,0.0,34.146207351606954
1264,11.0,True,15.0,29.0,12.9,0.0,1.0,34.146207351606954
1265,11.0,True,16.0,29.0,13.4,0.0,19.0,6700.955701121577
1266,11.0,True,17.0,29.0,13.9,0.0,114.0,32150.061291855673
1267,11.0,True,18.0,29.0,14.9,0.0,234.0,57376.050630733145
1268,11.0,True,19.0,29.0,16.8,0.0,407.0,66465.26603057334
