,0,1,2,3,4,5,6,7
0,Month,Weekday,Second,Days from solstice,Temperature,Precipitation,Solar irradiance,KWH supplied
456,10,4,82800,63,31.6,0.0,418.0,2.3556615860393197
457,10,5,0,62,30.5,0.0,241.0,0.0
458,10,5,3600,62,28.6,0.0,69.0,0.0
459,10,5,7200,62,26.2,0.0,0.0,3.2154683234161707
460,10,5,10800,62,24.1,0.0,0.0,3.4361918095904795
461,10,5,14400,62,21.5,0.0,0.0,3.2023398669933494
462,10,5,18000,62,19.2,0.0,0.0,0.0
463,10,5,21600,62,17.6,0.0,0.0,0.0
464,10,5,25200,62,17.0,0.0,0.0,0.0
465,10,5,28800,62,16.0,0.0,0.0,0.0
466,10,5,32400,62,15.2,0.0,0.0,0.0
467,10,5,36000,62,14.6,0.0,0.0,0.0
468,10,5,39600,62,14.2,0.0,0.0,0.0
469,10,5,43200,62,14.1,0.0,0.0,0.0
470,10,5,46800,62,14.1,0.0,0.0,0.0
471,10,5,50400,62,13.9,0.0,0.0,0.0
472,10,5,54000,62,15.0,0.0,39.0,0.1450116504854369
473,10,5,57600,62,20.6,0.0,195.0,3.469860320866676
474,10,5,61200,62,26.4,0.0,375.0,0.5568435636333068
475,10,5,64800,62,28.8,0.0,525.0,12.076244305520653
476,10,5,68400,62,30.0,0.0,625.0,15.176072925914678
477,10,5,72000,62,30.9,0.0,665.0,12.204088698627412
478,10,5,75600,62,31.5,0.0,637.0,7.436827372565231
479,10,5,79200,62,31.8,0.0,565.0,4.430336077353848
480,10,5,82800,62,31.4,0.0,418.0,0.3177150850327616
481,10,6,0,61,29.6,0.0,235.0,0.0
482,10,6,3600,61,26.7,0.0,64.0,0.0
483,10,6,7200,61,24.7,0.0,0.0,0.0
484,10,6,10800,61,23.8,0.0,0.0,0.0
485,10,6,14400,61,21.8,0.0,0.0,0.0
486,10,6,18000,61,20.1,0.0,0.0,4.215513557877458
487,10,6,21600,61,18.6,0.0,0.0,6.5582751980807465
488,10,6,25200,61,17.8,0.0,0.0,6.5582751980807465
489,10,6,28800,61,16.6,0.0,0.0,6.5582751980807465
490,10,6,32400,61,15.9,0.0,0.0,6.5582751980807465
491,10,6,36000,61,15.3,0.0,0.0,6.5582751980807465
492,10,6,39600,61,14.8,0.0,0.0,6.5582751980807465
493,10,6,43200,61,14.2,0.0,0.0,6.5582751980807465
494,10,6,46800,61,13.7,0.0,0.0,6.5582751980807465
495,10,6,50400,61,13.3,0.0,0.0,1.0292848574765618
496,10,6,54000,61,14.9,0.0,36.0,8.336570782141784
497,10,6,57600,61,21.9,0.0,182.0,29.986103264127838
498,10,6,61200,61,24.2,0.0,355.0,56.32886442965296
499,10,6,64800,61,26.0,0.0,511.0,50.6118926298746
500,10,6,68400,61,26.3,0.0,595.0,32.05911746621469
501,10,6,72000,61,27.2,0.0,650.0,16.196874124087316
502,10,6,75600,61,27.6,0.0,624.0,9.961254701366785
503,10,6,79200,61,27.3,0.0,537.0,7.361191621944904
504,10,6,82800,61,26.2,0.0,361.0,3.1241309805891357
505,10,0,0,60,25.2,0.0,221.0,2.0881035350509287
506,10,0,3600,60,22.9,0.0,58.0,6.79131633608557
507,10,0,7200,60,21.0,0.0,0.0,11.704319373920423
508,10,0,10800,60,19.9,0.0,0.0,0.05426075494307969
509,10,0,14400,60,19.0,0.0,0.0,3.6562013888888893
510,10,0,18000,60,17.9,0.0,0.0,6.503125
511,10,0,21600,60,17.0,0.0,0.0,6.503125
512,10,0,25200,60,17.1,0.0,0.0,6.503125
513,10,0,28800,60,16.6,0.0,0.0,6.503125
514,10,0,32400,60,16.0,0.0,0.0,6.503125
515,10,0,36000,60,15.0,0.0,0.0,6.503125
516,10,0,39600,60,14.3,0.0,0.0,5.188048611111111
517,10,0,43200,60,13.8,0.0,0.0,0.0
518,10,0,46800,60,14.0,0.0,0.0,0.0
519,10,0,50400,60,13.8,0.0,0.0,0.0
520,10,0,54000,60,15.2,0.0,21.0,10.439937227994639
521,10,0,57600,60,19.0,0.0,128.0,44.2548640825509
522,10,0,61200,60,21.6,0.0,275.0,64.51604943288719
523,10,0,64800,60,23.3,0.0,472.0,55.69593883388539
524,10,0,68400,60,24.0,0.0,580.0,43.015608099203675
525,10,0,72000,60,25.0,0.0,643.0,26.82288010419079
526,10,0,75600,60,25.6,0.0,616.0,31.527163157226617
527,10,0,79200,60,25.4,0.0,530.0,27.563036670668453
528,10,0,82800,60,24.4,0.0,400.0,25.77205930961273
529,10,1,0,59,22.9,0.0,211.0,24.568602185695706
530,10,1,3600,59,21.3,0.0,51.0,11.324311928419128
531,10,1,7200,59,20.0,0.0,0.0,12.583157473299165
532,10,1,10800,59,19.3,0.0,0.0,21.333913167944562
533,10,1,14400,59,18.5,0.0,0.0,20.965184360097105
534,10,1,18000,59,17.8,0.0,0.0,9.256984428695791
535,10,1,21600,59,17.1,0.0,0.0,3.407312826465467
536,10,1,25200,59,16.1,0.0,0.0,1.8386957691696417
537,10,1,28800,59,15.5,0.0,0.0,0.104300941993059
538,10,1,32400,59,14.9,0.0,0.0,0.0
539,10,1,36000,59,14.4,0.0,0.0,0.0
540,10,1,39600,59,14.1,0.0,0.0,0.0
541,10,1,43200,59,13.8,0.0,0.0,0.0
542,10,1,46800,59,13.3,0.0,0.0,0.0
543,10,1,50400,59,13.0,0.0,0.0,0.0
544,10,1,54000,59,14.5,0.0,25.0,14.112449559329933
545,10,1,57600,59,19.4,0.0,148.0,44.437662045460826
546,10,1,61200,59,22.8,0.0,345.0,56.29774112865076
547,10,1,64800,59,24.7,0.0,504.0,52.071165200045414
548,10,1,68400,59,25.8,0.0,584.0,29.90369507680926
549,10,1,72000,59,26.8,0.0,636.0,21.406701327788703
550,10,1,75600,59,27.4,0.0,616.0,15.20187690298542
551,10,1,79200,59,27.3,0.0,529.0,11.839757003668472
552,10,1,82800,59,26.5,0.0,391.0,16.033811539366134
553,10,2,0,58,25.2,0.0,220.0,10.731346689307857
554,10,2,3600,58,23.5,0.0,56.0,7.791829327048896
555,10,2,7200,58,21.6,0.0,0.0,19.385837651205563
556,10,2,10800,58,20.4,0.0,0.0,11.982264129388117
557,10,2,14400,58,19.2,0.0,0.0,10.2663809293562
558,10,2,18000,58,18.1,0.0,0.0,1.5125047337635111
559,10,2,21600,58,17.1,0.0,0.0,1.4921092142579104
560,10,2,25200,58,17.2,0.0,0.0,1.4921092142579104
561,10,2,28800,58,16.4,0.0,0.0,1.4921092142579104
562,10,2,32400,58,15.8,0.0,0.0,1.4921092142579104
563,10,2,36000,58,15.5,0.0,0.0,1.4921092142579104
564,10,2,39600,58,15.3,0.0,0.0,1.4921092142579104
565,10,2,43200,58,14.8,0.0,0.0,1.4921092142579104
566,10,2,46800,58,14.3,0.0,0.0,2.0761389300042064
567,10,2,50400,58,14.1,0.0,0.0,2.3300733260153677
568,10,2,54000,58,15.5,0.0,20.0,19.80377217859279
569,10,2,57600,58,20.2,0.0,147.0,42.42992356953699
570,10,2,61200,58,24.0,0.0,298.0,61.46409942724979
571,10,2,64800,58,26.2,0.0,497.0,44.400903138133486
572,10,2,68400,58,26.8,0.0,552.0,33.16265828694165
573,10,2,72000,58,27.6,0.0,637.0,34.07665901921189
574,10,2,75600,58,27.9,0.0,614.0,21.776755448868446
575,10,2,79200,58,27.5,0.0,518.0,19.659250489814244
576,10,2,82800,58,26.6,0.0,382.0,20.764320729898174
577,10,3,0,57,25.2,0.0,210.0,10.446316986369906
578,10,3,3600,57,22.9,0.0,52.0,13.980913678079594
579,10,3,7200,57,21.1,0.0,0.0,20.46375214142137
580,10,3,10800,57,20.2,0.0,0.0,19.284197408377732
581,10,3,14400,57,19.1,0.0,0.0,19.016165699868843
582,10,3,18000,57,17.9,0.0,0.0,4.778891548478387
583,10,3,21600,57,16.9,0.0,0.0,1.319500693481276
584,10,3,25200,57,16.1,0.0,0.0,1.319500693481276
585,10,3,28800,57,15.5,0.0,0.0,1.319500693481276
586,10,3,32400,57,15.0,0.0,0.0,1.319500693481276
587,10,3,36000,57,14.5,0.0,0.0,1.319500693481276
588,10,3,39600,57,14.2,0.0,0.0,1.319500693481276
589,10,3,43200,57,13.9,0.0,0.0,1.319500693481276
590,10,3,46800,57,13.5,0.0,0.0,0.5721501618122977
591,10,3,50400,57,13.2,0.0,0.0,0.0
592,10,3,54000,57,14.4,0.0,21.0,8.840198488573256
593,10,3,57600,57,19.3,0.0,131.0,34.02795648946984
594,10,3,61200,57,23.0,0.0,300.0,55.518284861052656
595,10,3,64800,57,25.3,0.0,491.0,58.56014217673439
596,10,3,68400,57,26.6,0.0,584.0,40.83831127889877
597,10,3,72000,57,27.8,0.0,635.0,33.92694461834071
598,10,3,75600,57,28.4,0.0,603.0,33.45653705478036
599,10,3,79200,57,28.2,0.0,522.0,34.12660869356437
600,10,3,82800,57,27.1,0.0,380.0,26.662717135177466
601,10,4,0,56,25.3,0.0,209.0,13.953936224550489
602,10,4,3600,56,23.3,0.0,50.0,7.971314434200625
603,10,4,7200,56,21.7,0.0,0.0,5.514048544657098
604,10,4,10800,56,20.9,0.0,0.0,0.0
605,10,4,14400,56,19.8,0.0,0.0,0.06214693287358879
606,10,4,18000,56,18.5,0.0,0.0,0.24265613703353542
607,10,4,21600,56,17.3,0.0,0.0,0.24265613703353542
608,10,4,25200,56,16.4,0.0,0.0,2.4378372842995537
609,10,4,28800,56,15.6,0.0,0.0,5.879355231297206
610,10,4,32400,56,15.0,0.0,0.0,5.879355231297206
611,10,4,36000,56,14.5,0.0,0.0,5.879355231297206
612,10,4,39600,56,14.1,0.0,0.0,5.879355231297206
613,10,4,43200,56,13.9,0.0,0.0,5.879355231297206
614,10,4,46800,56,13.8,0.0,0.0,5.879355231297206
615,10,4,50400,56,13.4,0.0,0.0,1.5672804241854978
616,10,4,54000,56,14.7,0.0,28.0,0.24265613703353542
617,10,4,57600,56,21.0,0.0,155.0,0.24265613703353542
618,10,4,61200,56,26.1,0.0,349.0,13.947359001639853
619,10,4,64800,56,28.5,0.0,499.0,20.7215431535764
620,10,4,68400,56,30.1,0.0,577.0,15.116017494510219
621,10,4,72000,56,31.2,0.0,630.0,7.303632140747152
622,10,4,75600,56,31.9,0.0,605.0,17.737325579997982
623,10,4,79200,56,31.7,0.0,517.0,15.716215325122157
624,10,4,82800,56,30.7,0.0,378.0,4.567886727130222
625,10,5,0,55,28.8,0.0,206.0,0.4016532967032967
626,10,5,3600,55,26.5,0.0,49.0,2.617696758545322
627,10,5,7200,55,24.8,0.0,0.0,6.231779005524862
628,10,5,10800,55,23.7,0.0,0.0,6.231779005524862
629,10,5,14400,55,22.1,0.0,0.0,1.0420919337016574
630,10,5,18000,55,20.3,0.0,0.0,0.0
631,10,5,21600,55,18.8,0.0,0.0,0.0
632,10,5,25200,55,17.8,0.0,0.0,0.0
633,10,5,28800,55,16.9,0.0,0.0,0.0
634,10,5,32400,55,16.3,0.0,0.0,0.0
635,10,5,36000,55,15.7,0.0,0.0,0.0
636,10,5,39600,55,15.3,0.0,0.0,0.0
637,10,5,43200,55,14.8,0.0,0.0,0.0
638,10,5,46800,55,14.5,0.0,0.0,0.0
639,10,5,50400,55,14.1,0.0,0.0,0.0
640,10,5,54000,55,15.0,0.0,28.0,6.611582723714056
641,10,5,57600,55,22.4,0.0,171.0,9.472727265586595
642,10,5,61200,55,26.9,0.0,341.0,6.8379340531076735
643,10,5,64800,55,29.3,0.0,492.0,7.8734833508827435
644,10,5,68400,55,30.5,0.0,590.0,7.431682623224135
645,10,5,72000,55,31.3,0.0,612.0,6.955980233208438
646,10,5,75600,55,31.6,0.0,604.0,6.955980233208438
647,10,5,79200,55,31.1,0.0,512.0,6.606376429153171
648,10,5,82800,55,29.8,0.0,375.0,3.4888350690239767
649,10,6,0,54,27.9,0.0,203.0,2.92875407969457
650,10,6,3600,54,25.0,0.0,48.0,18.12793281528229
651,10,6,7200,54,23.0,0.0,0.0,22.426711762724057
652,10,6,10800,54,22.1,0.0,0.0,11.840018481857197
653,10,6,14400,54,20.7,0.0,0.0,6.207979661817524
654,10,6,18000,54,19.2,0.0,0.0,4.262926308294767
655,10,6,21600,54,17.9,0.0,0.0,4.262926308294767
656,10,6,25200,54,17.9,0.0,0.0,4.262926308294767
657,10,6,28800,54,16.9,0.0,0.0,4.262926308294767
658,10,6,32400,54,16.1,0.0,0.0,4.262926308294767
659,10,6,36000,54,15.4,0.0,0.0,4.262926308294767
660,10,6,39600,54,15.1,0.0,0.0,4.262926308294767
661,10,6,43200,54,14.7,0.0,0.0,4.262926308294767
662,10,6,46800,54,14.3,0.0,0.0,1.8366107511569953
663,10,6,50400,54,13.9,0.0,0.0,0.0
664,10,6,54000,54,14.7,0.0,14.0,9.288138278063126
665,10,6,57600,54,21.2,0.0,128.0,47.463950582029746
666,10,6,61200,54,24.7,0.0,247.0,53.684988214049056
667,10,6,64800,54,26.6,0.0,335.0,65.86289323235106
668,10,6,68400,54,28.2,0.0,495.0,60.381063763889095
669,10,6,72000,54,29.0,0.0,493.0,44.18333172392484
670,10,6,75600,54,29.2,0.0,446.0,35.65936050634007
671,10,6,79200,54,28.2,0.0,278.0,32.81711576269994
672,10,6,82800,54,26.9,0.0,200.0,21.941272112562093
673,10,0,0,53,25.4,0.0,103.0,12.433634444295533
674,10,0,3600,53,23.5,0.0,25.0,2.4931653701187457
675,10,0,7200,53,21.8,0.0,0.0,16.513554327624984
676,10,0,10800,53,20.8,0.0,0.0,12.803073202614506
677,10,0,14400,53,19.3,0.0,0.0,7.384395274827738
678,10,0,18000,53,18.0,0.0,0.0,0.7764464250054071
679,10,0,21600,53,17.3,0.0,0.0,0.5779243565558091
680,10,0,25200,53,16.9,0.0,0.0,2.954924356555809
681,10,0,28800,53,16.3,0.0,0.0,0.5779243565558091
682,10,0,32400,53,15.7,0.0,0.0,0.5779243565558091
683,10,0,36000,53,15.1,0.0,0.0,0.5779243565558091
684,10,0,39600,53,14.2,0.0,0.0,0.5779243565558091
685,10,0,43200,53,13.4,0.0,0.0,0.5779243565558091
686,10,0,46800,53,12.9,0.0,0.0,0.3742060208698864
687,10,0,50400,53,12.6,0.0,0.0,0.7669247044181705
688,10,0,54000,53,13.4,0.0,20.0,11.485592714015285
689,10,0,57600,53,19.0,0.0,120.0,36.83814026700191
690,10,0,61200,53,22.4,0.0,321.0,68.97067870369949
691,10,0,64800,53,24.3,0.0,479.0,57.1516001898373
692,10,0,68400,53,25.3,0.0,520.0,51.48423884007095
693,10,0,72000,53,26.1,0.0,606.0,44.79482371891415
694,10,0,75600,53,26.5,0.0,575.0,30.32695394020997
695,10,0,79200,53,26.3,0.0,482.0,30.259767500573542
696,10,0,82800,53,25.4,0.0,354.0,31.322620019669724
697,10,1,0,52,23.6,0.0,181.0,27.853401584078803
698,10,1,3600,52,21.1,0.0,40.0,26.407987425935296
699,10,1,7200,52,19.3,0.0,0.0,22.785075385094625
700,10,1,10800,52,18.2,0.0,0.0,16.593759215075828
701,10,1,14400,52,17.3,0.0,0.0,6.363530627203044
702,10,1,18000,52,16.5,0.0,0.0,1.5241148416182229
703,10,1,21600,52,16.0,0.0,0.0,0.0
704,10,1,25200,52,15.7,0.0,0.0,0.0
705,10,1,28800,52,15.4,0.0,0.0,0.0
706,10,1,32400,52,14.8,0.0,0.0,0.0
707,10,1,36000,52,14.1,0.0,0.0,0.0
708,10,1,39600,52,13.1,0.0,0.0,0.0
709,10,1,43200,52,12.5,0.0,0.0,0.0
710,10,1,46800,52,12.1,0.0,0.0,0.0
711,10,1,50400,52,12.1,0.0,0.0,0.0
712,10,1,54000,52,13.1,0.0,16.0,9.291202746635609
713,10,1,57600,52,16.7,0.0,113.0,20.979895897782576
714,10,1,61200,52,19.8,0.0,282.0,26.157532042007976
715,10,1,64800,52,22.0,0.0,419.0,26.463825845742956
716,10,1,68400,52,23.4,0.0,542.0,30.839752815340233
717,10,1,72000,52,24.8,0.0,603.0,35.54055881903931
718,10,1,75600,52,25.8,0.0,605.0,39.10074766864183
719,10,1,79200,52,26.1,0.0,509.0,25.880099454947178
720,10,1,82800,52,25.6,0.0,366.0,14.572167623557748
721,10,2,0,51,23.9,0.0,194.0,6.0586130700988505
722,10,2,3600,51,22.2,0.0,42.0,6.91115134780538
723,10,2,7200,51,20.2,0.0,0.0,18.077092172634707
724,10,2,10800,51,19.0,0.0,0.0,13.498230525208076
725,10,2,14400,51,17.4,0.0,0.0,9.412926051263549
726,10,2,18000,51,15.8,0.0,0.0,6.682454323238183
727,10,2,21600,51,14.9,0.0,0.0,6.682454323238183
728,10,2,25200,51,14.5,0.0,0.0,6.682454323238183
729,10,2,28800,51,13.7,0.0,0.0,6.682454323238183
730,10,2,32400,51,13.2,0.0,0.0,6.528386626341302
731,10,2,36000,51,12.9,0.0,0.0,0.0
732,10,2,39600,51,12.6,0.0,0.0,0.0
733,10,2,43200,51,12.3,0.0,0.0,0.0
734,10,2,46800,51,11.8,0.0,0.0,0.0
735,10,2,50400,51,11.4,0.0,0.0,0.0
736,10,2,54000,51,11.7,0.0,21.0,7.401970999036174
737,10,2,57600,51,15.7,0.0,145.0,24.418762552409582
738,10,2,61200,51,21.1,0.0,338.0,26.418201227707097
739,10,2,64800,51,23.7,0.0,490.0,24.84077135017592
740,10,2,68400,51,25.0,0.0,577.0,26.689099475585664
741,10,2,72000,51,26.3,0.0,619.0,23.689681579590566
742,10,2,75600,51,27.0,0.0,588.0,21.67027110173201
743,10,2,79200,51,27.1,0.0,504.0,17.088961677737576
744,10,2,82800,51,26.8,0.0,366.0,3.902654773697436
745,11,3,0,50,25.6,0.0,192.0,2.906628512012039
746,11,3,3600,50,23.7,0.0,40.0,5.506809143305454
747,11,3,7200,50,21.9,0.0,0.0,4.339067428103377
748,11,3,10800,50,20.0,0.0,0.0,7.925398461453961
749,11,3,14400,50,17.6,0.0,0.0,7.513189274333943
750,11,3,18000,50,16.0,0.0,0.0,1.7325324431192066
751,11,3,21600,50,15.3,0.0,0.0,0.0
752,11,3,25200,50,14.7,0.0,0.0,0.0
753,11,3,28800,50,14.0,0.0,0.0,0.0
754,11,3,32400,50,13.5,0.0,0.0,0.0
755,11,3,36000,50,13.0,0.0,0.0,0.0
756,11,3,39600,50,12.7,0.0,0.0,0.0
757,11,3,43200,50,12.4,0.0,0.0,0.0
758,11,3,46800,50,12.1,0.0,0.0,0.0
759,11,3,50400,50,11.9,0.0,0.0,3.6759077926575188
760,11,3,54000,50,12.5,0.0,21.0,6.954720466899021
761,11,3,57600,50,17.4,0.0,154.0,28.928746841451556
762,11,3,61200,50,23.1,0.0,325.0,63.60055625284518
763,11,3,64800,50,25.7,0.0,469.0,63.01721401023479
764,11,3,68400,50,27.2,0.0,562.0,38.49944725733511
765,11,3,72000,50,28.4,0.0,593.0,29.780822795173144
766,11,3,75600,50,29.2,0.0,574.0,36.6691483160189
767,11,3,79200,50,29.5,0.0,466.0,35.30171611796821
768,11,3,82800,50,29.0,0.0,277.0,25.305342401508778
769,11,4,0,49,27.6,0.0,89.0,20.70008185313794
770,11,4,3600,49,25.5,0.0,21.0,13.968075042833934
771,11,4,7200,49,23.7,0.0,0.0,16.786100014382658
772,11,4,10800,49,22.1,0.0,0.0,15.851010736080534
773,11,4,14400,49,19.9,0.0,0.0,12.471708339852126
774,11,4,18000,49,18.3,0.0,0.0,12.471708339852126
775,11,4,21600,49,17.4,0.0,0.0,9.906283395811835
776,11,4,25200,49,16.6,0.0,0.0,1.661218914845516
777,11,4,28800,49,15.9,0.0,0.0,0.0
778,11,4,32400,49,15.5,0.0,0.0,0.0
779,11,4,36000,49,15.2,0.0,0.0,0.0
780,11,4,39600,49,14.9,0.0,0.0,0.0
781,11,4,43200,49,14.7,0.0,0.0,0.0
782,11,4,46800,49,14.4,0.0,0.0,0.0
783,11,4,50400,49,14.1,0.0,0.0,0.0
784,11,4,54000,49,14.7,0.0,20.0,0.6090815433916509
785,11,4,57600,49,19.6,0.0,151.0,2.967199887778311
786,11,4,61200,49,25.5,0.0,321.0,9.722596817673331
787,11,4,64800,49,28.2,0.0,465.0,7.067932001565033
788,11,4,68400,49,29.6,0.0,561.0,9.35979484410499
789,11,4,72000,49,30.8,0.0,598.0,5.968092419777349
790,11,4,75600,49,31.5,0.0,572.0,1.8257231941798027
791,11,4,79200,49,31.5,0.0,486.0,0.14757929152953406
792,11,4,82800,49,30.4,0.0,350.0,0.0
793,11,5,0,48,28.2,0.0,182.0,0.0
794,11,5,3600,48,25.1,0.0,36.0,0.0
795,11,5,7200,48,23.4,0.0,0.0,0.0
796,11,5,10800,48,22.3,0.0,0.0,0.0
797,11,5,14400,48,20.8,0.0,0.0,0.0
798,11,5,18000,48,19.4,0.0,0.0,0.0
799,11,5,21600,48,17.9,0.0,0.0,0.0
800,11,5,25200,48,17.2,0.0,0.0,0.0
801,11,5,28800,48,16.2,0.0,0.0,0.0
802,11,5,32400,48,15.2,0.0,0.0,0.0
803,11,5,36000,48,14.5,0.0,0.0,0.0
804,11,5,39600,48,14.0,0.0,0.0,0.0
805,11,5,43200,48,13.7,0.0,0.0,0.0
806,11,5,46800,48,13.6,0.0,0.0,0.0
807,11,5,50400,48,13.5,0.0,0.0,0.0
808,11,5,54000,48,14.2,0.0,19.0,0.0
809,11,5,57600,48,19.3,0.0,151.0,0.0
810,11,5,61200,48,24.8,0.0,322.0,6.7801774138414626
811,11,5,64800,48,27.6,0.0,467.0,13.587702969447136
812,11,5,68400,48,29.3,0.0,563.0,15.967374285125821
813,11,5,72000,48,30.4,0.0,601.0,19.960608879430296
814,11,5,75600,48,30.9,0.0,571.0,16.851664156499837
815,11,5,79200,48,30.8,0.0,486.0,8.198168015797192
816,11,5,82800,48,29.7,0.0,348.0,6.329503419442935
817,11,6,0,47,27.8,0.0,178.0,8.230110562300078
818,11,6,3600,47,25.8,0.0,33.0,4.884834590467381
819,11,6,7200,47,24.2,0.0,0.0,6.692753987190757
820,11,6,10800,47,22.6,0.0,0.0,10.012949985604706
821,11,6,14400,47,20.6,0.0,0.0,6.097255308130502
822,11,6,18000,47,18.8,0.0,0.0,1.957896426721906
823,11,6,21600,47,17.6,0.0,0.0,0.0
824,11,6,25200,47,17.3,0.0,0.0,0.0
825,11,6,28800,47,16.6,0.0,0.0,0.0
826,11,6,32400,47,16.2,0.0,0.0,0.0
827,11,6,36000,47,16.0,0.0,0.0,0.0
828,11,6,39600,47,15.9,0.0,0.0,0.0
829,11,6,43200,47,15.6,0.0,0.0,0.0
830,11,6,46800,47,15.4,0.0,0.0,0.0
831,11,6,50400,47,15.2,0.0,0.0,0.0
832,11,6,54000,47,15.7,0.0,5.0,2.2862014094112295
833,11,6,57600,47,19.9,0.0,57.0,10.80529701267537
834,11,6,61200,47,24.4,0.0,120.0,50.11932972266923
835,11,6,64800,47,26.8,0.0,189.0,61.456613399928855
836,11,6,68400,47,28.0,0.0,328.0,65.29079229644472
837,11,6,72000,47,28.8,0.0,314.0,52.64443437305004
838,11,6,75600,47,28.9,0.0,267.0,42.984850942195045
839,11,6,79200,47,28.6,0.0,289.0,32.20367646751259
840,11,6,82800,47,27.6,0.0,263.0,26.24838214980637
841,11,0,0,46,25.9,0.0,148.0,14.559609002295453
842,11,0,3600,46,22.3,0.0,25.0,8.314300199409354
843,11,0,7200,46,20.4,0.0,0.0,8.327491536149987
844,11,0,10800,46,19.2,0.0,0.0,13.252801435799316
845,11,0,14400,46,18.0,0.0,0.0,8.343149778223118
846,11,0,18000,46,16.7,0.0,0.0,1.8340702744293407
847,11,0,21600,46,15.7,0.0,0.0,0.0
848,11,0,25200,46,16.0,0.0,0.0,0.0
849,11,0,28800,46,15.4,0.0,0.0,0.0
850,11,0,32400,46,14.6,0.0,0.0,0.0
851,11,0,36000,46,13.6,0.0,0.0,0.0
852,11,0,39600,46,12.7,0.0,0.0,0.0
853,11,0,43200,46,12.0,0.0,0.0,0.0
854,11,0,46800,46,11.8,0.0,0.0,0.0
855,11,0,50400,46,11.7,0.0,0.0,0.0
856,11,0,54000,46,12.5,0.0,15.0,0.1424324718937071
857,11,0,57600,46,16.5,0.0,99.0,18.838408124928527
858,11,0,61200,46,19.1,0.0,198.0,37.92679508510579
859,11,0,64800,46,21.3,0.0,418.0,43.77203724970957
860,11,0,68400,46,22.9,0.0,524.0,47.732773269788794
861,11,0,72000,46,23.8,0.0,561.0,41.825835556038896
862,11,0,75600,46,24.4,0.0,546.0,30.568949362976678
863,11,0,79200,46,24.1,0.0,467.0,30.988088072180936
864,11,0,82800,46,22.9,0.0,333.0,18.930927856146205
865,11,1,0,45,20.8,0.0,168.0,14.333527019359515
866,11,1,3600,45,18.5,0.0,30.0,16.61104228815683
867,11,1,7200,45,17.2,0.0,0.0,4.552552459942225
868,11,1,10800,45,16.5,0.0,0.0,3.4720435967302454
869,11,1,14400,45,16.0,0.0,0.0,3.4720435967302454
870,11,1,18000,45,15.2,0.0,0.0,2.264543990311838
871,11,1,21600,45,14.5,0.0,0.0,0.0
872,11,1,25200,45,14.6,0.0,0.0,0.0
873,11,1,28800,45,14.1,0.0,0.0,0.0
874,11,1,32400,45,13.7,0.0,0.0,0.0
875,11,1,36000,45,13.2,0.0,0.0,0.0
876,11,1,39600,45,12.8,0.0,0.0,0.0
877,11,1,43200,45,12.5,0.0,0.0,0.0
878,11,1,46800,45,12.3,0.0,0.0,0.0
879,11,1,50400,45,12.1,0.0,0.0,0.0
880,11,1,54000,45,12.4,0.0,7.0,1.115142753359971
881,11,1,57600,45,16.0,0.0,87.0,6.616282736947102
882,11,1,61200,45,18.6,0.0,223.0,40.64071616353825
883,11,1,64800,45,20.5,0.0,388.0,57.118578920891444
884,11,1,68400,45,22.0,0.0,504.0,35.69889786091941
885,11,1,72000,45,23.3,0.0,569.0,21.92686829747062
886,11,1,75600,45,24.0,0.0,546.0,20.868150300881002
887,11,1,79200,45,23.8,0.0,436.0,28.523083807799505
888,11,1,82800,45,22.5,0.0,328.0,21.35569602885785
889,11,2,0,44,20.5,0.0,164.0,14.988728735487587
890,11,2,3600,44,18.4,0.0,28.0,6.751740907875845
891,11,2,7200,44,17.0,0.0,0.0,2.447897779524226
892,11,2,10800,44,16.1,0.0,0.0,3.367283950617284
893,11,2,14400,44,15.3,0.0,0.0,0.738931755829904
894,11,2,18000,44,14.8,0.0,0.0,0.0
895,11,2,21600,44,14.2,0.0,0.0,0.0
896,11,2,25200,44,14.3,0.0,0.0,0.0
897,11,2,28800,44,13.9,0.0,0.0,0.0
898,11,2,32400,44,13.6,0.0,0.0,0.0
899,11,2,36000,44,13.3,0.0,0.0,0.0
900,11,2,39600,44,12.9,0.0,0.0,0.0
901,11,2,43200,44,12.5,0.0,0.0,0.0
902,11,2,46800,44,12.5,0.0,0.0,0.0
903,11,2,50400,44,12.3,0.0,0.0,0.0
904,11,2,54000,44,12.7,0.0,11.0,0.4838170138888889
905,11,2,57600,44,16.9,0.0,99.0,5.4543896346151035
906,11,2,61200,44,18.8,0.0,208.0,37.28969624421923
907,11,2,64800,44,20.6,0.0,367.0,49.09614186832872
908,11,2,68400,44,21.4,0.0,499.0,44.621836970521436
909,11,2,72000,44,22.4,0.0,557.0,25.52588671071204
910,11,2,75600,44,23.0,0.0,528.0,21.151301558455256
911,11,2,79200,44,22.7,0.0,446.0,21.641077694975323
912,11,2,82800,44,21.6,0.0,300.0,24.11908197367675
913,11,3,0,43,19.8,0.0,154.0,25.980719555152817
914,11,3,3600,43,17.7,0.0,27.0,21.045637001718443
915,11,3,7200,43,16.4,0.0,0.0,18.001872810791415
916,11,3,10800,43,15.5,0.0,0.0,13.038141135300496
917,11,3,14400,43,14.8,0.0,0.0,10.951134032171664
918,11,3,18000,43,14.1,0.0,0.0,8.460241368189529
919,11,3,21600,43,13.6,0.0,0.0,1.4305502813948452
